wine_type,row_index,quality,y_order,repeat_id,fold_id,split
white,835,8,6,1,1,inner_fit
white,836,8,6,1,1,inner_fit
white,837,8,6,1,1,inner_fit
white,838,8,6,1,1,test
white,839,7,5,1,1,validation
white,840,7,5,1,1,test
white,841,7,5,1,1,test
white,842,7,5,1,1,inner_fit
white,843,7,5,1,1,inner_fit
white,844,8,6,1,1,validation
white,845,8,6,1,1,inner_fit
white,846,5,3,1,1,test
white,847,5,3,1,1,inner_fit
white,848,7,5,1,1,validation
white,849,6,4,1,1,inner_fit
white,850,7,5,1,1,inner_fit
white,851,5,3,1,1,inner_fit
white,852,7,5,1,1,validation
white,853,5,3,1,1,validation
white,854,7,5,1,1,inner_fit
white,855,7,5,1,1,inner_fit
white,856,5,3,1,1,validation
white,857,5,3,1,1,inner_fit
white,858,7,5,1,1,inner_fit
white,859,5,3,1,1,test
white,860,8,6,1,1,inner_fit
white,861,7,5,1,1,inner_fit
white,862,6,4,1,1,validation
white,863,6,4,1,1,test
white,864,5,3,1,1,inner_fit
white,865,6,4,1,1,test
white,866,7,5,1,1,test
white,867,8,6,1,1,inner_fit
white,868,7,5,1,1,test
white,869,6,4,1,1,test
white,870,5,3,1,1,inner_fit
white,871,5,3,1,1,inner_fit
white,872,6,4,1,1,validation
white,873,3,1,1,1,test
white,874,5,3,1,1,validation
white,875,7,5,1,1,inner_fit
white,876,9,7,1,1,validation
white,877,6,4,1,1,validation
white,878,6,4,1,1,inner_fit
white,879,8,6,1,1,inner_fit
white,880,7,5,1,1,inner_fit
white,881,6,4,1,1,inner_fit
white,882,6,4,1,1,inner_fit
white,883,6,4,1,1,inner_fit
white,884,6,4,1,1,inner_fit
white,885,7,5,1,1,inner_fit
white,886,6,4,1,1,inner_fit
white,887,7,5,1,1,validation
white,888,6,4,1,1,test
white,889,7,5,1,1,validation
white,890,6,4,1,1,inner_fit
white,891,7,5,1,1,test
white,892,5,3,1,1,validation
white,893,7,5,1,1,inner_fit
white,894,7,5,1,1,validation
white,895,6,4,1,1,test
white,896,6,4,1,1,test
white,897,6,4,1,1,inner_fit
white,898,6,4,1,1,test
white,899,6,4,1,1,test
white,900,7,5,1,1,inner_fit
white,901,6,4,1,1,inner_fit
white,902,5,3,1,1,validation
white,903,6,4,1,1,inner_fit
white,904,8,6,1,1,validation
white,905,4,2,1,1,inner_fit
white,906,4,2,1,1,inner_fit
white,907,8,6,1,1,inner_fit
white,908,4,2,1,1,inner_fit
white,909,5,3,1,1,inner_fit
white,910,5,3,1,1,test
white,911,5,3,1,1,inner_fit
white,912,5,3,1,1,test
white,913,5,3,1,1,inner_fit
white,914,4,2,1,1,test
white,915,5,3,1,1,inner_fit
white,916,7,5,1,1,inner_fit
white,917,6,4,1,1,validation
white,918,6,4,1,1,validation
white,919,7,5,1,1,validation
white,920,7,5,1,1,inner_fit
white,921,6,4,1,1,inner_fit
white,922,6,4,1,1,inner_fit
white,923,6,4,1,1,inner_fit
white,924,8,6,1,1,inner_fit
white,925,5,3,1,1,test
white,926,5,3,1,1,inner_fit
white,927,7,5,1,1,inner_fit
white,928,5,3,1,1,test
white,929,5,3,1,1,test
white,930,7,5,1,1,test
white,931,5,3,1,1,validation
white,932,6,4,1,1,inner_fit
white,933,5,3,1,1,inner_fit
white,934,5,3,1,1,inner_fit
white,935,5,3,1,1,test
white,936,5,3,1,1,validation
white,937,5,3,1,1,test
white,938,6,4,1,1,validation
white,939,7,5,1,1,inner_fit
white,940,5,3,1,1,inner_fit
white,941,6,4,1,1,inner_fit
white,942,7,5,1,1,validation
white,943,7,5,1,1,test
white,944,7,5,1,1,test
white,945,7,5,1,1,validation
white,946,5,3,1,1,inner_fit
white,947,5,3,1,1,inner_fit
white,948,4,2,1,1,inner_fit
white,949,5,3,1,1,validation
white,950,5,3,1,1,test
white,951,6,4,1,1,inner_fit
white,952,6,4,1,1,validation
white,953,5,3,1,1,test
white,954,6,4,1,1,inner_fit
white,955,5,3,1,1,test
white,956,5,3,1,1,inner_fit
white,957,7,5,1,1,validation
white,958,7,5,1,1,test
white,959,6,4,1,1,inner_fit
white,960,6,4,1,1,validation
white,961,7,5,1,1,inner_fit
white,962,6,4,1,1,inner_fit
white,963,6,4,1,1,inner_fit
white,964,6,4,1,1,inner_fit
white,965,5,3,1,1,inner_fit
white,966,6,4,1,1,inner_fit
white,967,6,4,1,1,inner_fit
white,968,7,5,1,1,validation
white,969,7,5,1,1,inner_fit
white,970,7,5,1,1,inner_fit
white,971,7,5,1,1,inner_fit
white,972,6,4,1,1,inner_fit
white,973,7,5,1,1,inner_fit
white,974,6,4,1,1,inner_fit
white,975,5,3,1,1,validation
white,976,6,4,1,1,inner_fit
white,977,5,3,1,1,inner_fit
white,978,7,5,1,1,inner_fit
white,979,5,3,1,1,inner_fit
white,980,6,4,1,1,inner_fit
white,981,7,5,1,1,validation
white,982,6,4,1,1,inner_fit
white,983,6,4,1,1,test
white,984,5,3,1,1,test
white,985,6,4,1,1,inner_fit
white,986,6,4,1,1,inner_fit
white,987,6,4,1,1,inner_fit
white,988,5,3,1,1,validation
white,989,7,5,1,1,inner_fit
white,990,6,4,1,1,inner_fit
white,991,4,2,1,1,validation
white,992,5,3,1,1,inner_fit
white,993,4,2,1,1,validation
white,994,6,4,1,1,inner_fit
white,995,6,4,1,1,test
white,996,5,3,1,1,inner_fit
white,997,6,4,1,1,inner_fit
white,998,6,4,1,1,inner_fit
white,999,7,5,1,1,inner_fit
white,1000,7,5,1,1,validation
white,1001,5,3,1,1,inner_fit
white,1002,6,4,1,1,test
white,1003,7,5,1,1,inner_fit
white,1004,6,4,1,1,validation
white,1005,6,4,1,1,test
white,1006,6,4,1,1,inner_fit
white,1007,5,3,1,1,inner_fit
white,1008,7,5,1,1,inner_fit
white,1009,6,4,1,1,inner_fit
white,1010,6,4,1,1,test
white,1011,7,5,1,1,inner_fit
white,1012,6,4,1,1,inner_fit
white,1013,5,3,1,1,inner_fit
white,1014,5,3,1,1,inner_fit
white,1015,5,3,1,1,inner_fit
white,1016,5,3,1,1,inner_fit
white,1017,6,4,1,1,inner_fit
white,1018,6,4,1,1,test
white,1019,6,4,1,1,test
white,1020,7,5,1,1,test
white,1021,7,5,1,1,test
white,1022,8,6,1,1,inner_fit
white,1023,6,4,1,1,test
white,1024,6,4,1,1,test
white,1025,6,4,1,1,inner_fit
white,1026,6,4,1,1,inner_fit
white,1027,4,2,1,1,inner_fit
white,1028,7,5,1,1,inner_fit
white,1029,4,2,1,1,inner_fit
white,1030,6,4,1,1,inner_fit
white,1031,6,4,1,1,inner_fit
white,1032,6,4,1,1,test
white,1033,6,4,1,1,inner_fit
white,1034,3,1,1,1,inner_fit
white,1035,6,4,1,1,test
white,1036,5,3,1,1,inner_fit
white,1037,5,3,1,1,test
white,1038,7,5,1,1,test
white,1039,5,3,1,1,test
white,1040,4,2,1,1,inner_fit
white,1041,5,3,1,1,validation
white,1042,4,2,1,1,inner_fit
white,1043,5,3,1,1,validation
white,1044,7,5,1,1,test
white,1045,5,3,1,1,test
white,1046,5,3,1,1,inner_fit
white,1047,5,3,1,1,inner_fit
white,1048,5,3,1,1,inner_fit
white,1049,6,4,1,1,inner_fit
white,1050,5,3,1,1,inner_fit
white,1051,6,4,1,1,validation
white,1052,5,3,1,1,validation
white,1053,4,2,1,1,inner_fit
white,1054,5,3,1,1,test
white,1055,5,3,1,1,test
white,1056,6,4,1,1,test
white,1057,5,3,1,1,inner_fit
white,1058,6,4,1,1,inner_fit
white,1059,4,2,1,1,test
white,1060,7,5,1,1,test
white,1061,5,3,1,1,inner_fit
white,1062,5,3,1,1,validation
white,1063,5,3,1,1,inner_fit
white,1064,6,4,1,1,inner_fit
white,1065,5,3,1,1,inner_fit
white,1066,6,4,1,1,inner_fit
white,1067,7,5,1,1,test
white,1068,7,5,1,1,validation
white,1069,6,4,1,1,inner_fit
white,1070,7,5,1,1,inner_fit
white,1071,5,3,1,1,inner_fit
white,1072,7,5,1,1,test
white,1073,5,3,1,1,inner_fit
white,1074,6,4,1,1,inner_fit
white,1075,7,5,1,1,inner_fit
white,1076,6,4,1,1,inner_fit
white,1077,5,3,1,1,inner_fit
white,1078,5,3,1,1,inner_fit
white,1079,6,4,1,1,inner_fit
white,1080,7,5,1,1,inner_fit
white,1081,6,4,1,1,inner_fit
white,1082,6,4,1,1,inner_fit
white,1083,6,4,1,1,test
white,1084,7,5,1,1,test
white,1085,5,3,1,1,validation
white,1086,8,6,1,1,inner_fit
white,1087,8,6,1,1,inner_fit
white,1088,6,4,1,1,inner_fit
white,1089,7,5,1,1,inner_fit
white,1090,6,4,1,1,inner_fit
white,1091,6,4,1,1,inner_fit
white,1092,6,4,1,1,inner_fit
white,1093,7,5,1,1,inner_fit
white,1094,5,3,1,1,inner_fit
white,1095,8,6,1,1,inner_fit
white,1096,6,4,1,1,inner_fit
white,1097,7,5,1,1,inner_fit
white,1098,6,4,1,1,test
white,1099,7,5,1,1,validation
white,1100,6,4,1,1,test
white,1101,6,4,1,1,inner_fit
white,1102,5,3,1,1,inner_fit
white,1103,5,3,1,1,test
white,1104,5,3,1,1,inner_fit
white,1105,7,5,1,1,test
white,1106,8,6,1,1,inner_fit
white,1107,7,5,1,1,inner_fit
white,1108,7,5,1,1,inner_fit
white,1109,4,2,1,1,inner_fit
white,1110,7,5,1,1,validation
white,1111,6,4,1,1,test
white,1112,6,4,1,1,inner_fit
white,1113,5,3,1,1,inner_fit
white,1114,4,2,1,1,inner_fit
white,1115,8,6,1,1,inner_fit
white,1116,5,3,1,1,inner_fit
white,1117,5,3,1,1,inner_fit
white,1118,5,3,1,1,inner_fit
white,1119,5,3,1,1,inner_fit
white,1120,6,4,1,1,validation
white,1121,6,4,1,1,inner_fit
white,1122,7,5,1,1,test
white,1123,5,3,1,1,inner_fit
white,1124,5,3,1,1,test
white,1125,6,4,1,1,test
white,1126,7,5,1,1,test
white,1127,7,5,1,1,inner_fit
white,1128,5,3,1,1,inner_fit
white,1129,7,5,1,1,inner_fit
white,1130,6,4,1,1,inner_fit
white,1131,6,4,1,1,inner_fit
white,1132,5,3,1,1,inner_fit
white,1133,5,3,1,1,test
white,1134,5,3,1,1,inner_fit
white,1135,6,4,1,1,validation
white,1136,8,6,1,1,inner_fit
white,1137,8,6,1,1,inner_fit
white,1138,5,3,1,1,test
white,1139,5,3,1,1,test
white,1140,6,4,1,1,test
white,1141,5,3,1,1,validation
white,1142,5,3,1,1,test
white,1143,5,3,1,1,inner_fit
white,1144,5,3,1,1,inner_fit
white,1145,5,3,1,1,inner_fit
white,1146,5,3,1,1,test
white,1147,5,3,1,1,inner_fit
white,1148,6,4,1,1,inner_fit
white,1149,5,3,1,1,inner_fit
white,1150,5,3,1,1,validation
white,1151,5,3,1,1,validation
white,1152,4,2,1,1,test
white,1153,6,4,1,1,inner_fit
white,1154,4,2,1,1,inner_fit
white,1155,4,2,1,1,test
white,1156,6,4,1,1,validation
white,1157,6,4,1,1,test
white,1158,6,4,1,1,test
white,1159,6,4,1,1,inner_fit
white,1160,6,4,1,1,inner_fit
white,1161,6,4,1,1,inner_fit
white,1162,7,5,1,1,inner_fit
white,1163,6,4,1,1,inner_fit
white,1164,6,4,1,1,test
white,1165,5,3,1,1,inner_fit
white,1166,5,3,1,1,test
white,1167,6,4,1,1,validation
white,1168,5,3,1,1,inner_fit
white,1169,6,4,1,1,validation
white,1170,6,4,1,1,inner_fit
white,1171,5,3,1,1,validation
white,1172,6,4,1,1,inner_fit
white,1173,5,3,1,1,validation
white,1174,6,4,1,1,inner_fit
white,1175,5,3,1,1,inner_fit
white,1176,7,5,1,1,inner_fit
white,1177,6,4,1,1,validation
white,1178,5,3,1,1,validation
white,1179,5,3,1,1,test
white,1180,5,3,1,1,inner_fit
white,1181,6,4,1,1,validation
white,1182,5,3,1,1,test
white,1183,6,4,1,1,test
white,1184,7,5,1,1,inner_fit
white,1185,5,3,1,1,test
white,1186,5,3,1,1,inner_fit
white,1187,8,6,1,1,inner_fit
white,1188,6,4,1,1,inner_fit
white,1189,5,3,1,1,test
white,1190,6,4,1,1,test
white,1191,7,5,1,1,validation
white,1192,6,4,1,1,inner_fit
white,1193,7,5,1,1,inner_fit
white,1194,6,4,1,1,inner_fit
white,1195,6,4,1,1,validation
white,1196,7,5,1,1,test
white,1197,7,5,1,1,inner_fit
white,1198,6,4,1,1,validation
white,1199,7,5,1,1,inner_fit
white,1200,6,4,1,1,inner_fit
white,1201,7,5,1,1,inner_fit
white,1202,5,3,1,1,test
white,1203,6,4,1,1,inner_fit
white,1204,6,4,1,1,inner_fit
white,1205,5,3,1,1,inner_fit
white,1206,6,4,1,1,inner_fit
white,1207,5,3,1,1,inner_fit
white,1208,6,4,1,1,validation
white,1209,6,4,1,1,inner_fit
white,1210,6,4,1,1,inner_fit
white,1211,5,3,1,1,inner_fit
white,1212,6,4,1,1,inner_fit
white,1213,6,4,1,1,test
white,1214,6,4,1,1,test
white,1215,5,3,1,1,inner_fit
white,1216,8,6,1,1,validation
white,1217,5,3,1,1,inner_fit
white,1218,8,6,1,1,test
white,1219,8,6,1,1,validation
white,1220,6,4,1,1,test
white,1221,7,5,1,1,inner_fit
white,1222,6,4,1,1,validation
white,1223,5,3,1,1,inner_fit
white,1224,7,5,1,1,test
white,1225,6,4,1,1,validation
white,1226,7,5,1,1,inner_fit
white,1227,5,3,1,1,inner_fit
white,1228,6,4,1,1,test
white,1229,3,1,1,1,validation
white,1230,6,4,1,1,inner_fit
white,1231,7,5,1,1,inner_fit
white,1232,7,5,1,1,inner_fit
white,1233,6,4,1,1,test
white,1234,6,4,1,1,inner_fit
white,1235,5,3,1,1,validation
white,1236,6,4,1,1,inner_fit
white,1237,5,3,1,1,validation
white,1238,7,5,1,1,inner_fit
white,1239,5,3,1,1,test
white,1240,6,4,1,1,inner_fit
white,1241,7,5,1,1,inner_fit
white,1242,7,5,1,1,validation
white,1243,7,5,1,1,inner_fit
white,1244,5,3,1,1,test
white,1245,4,2,1,1,inner_fit
white,1246,7,5,1,1,validation
white,1247,6,4,1,1,inner_fit
white,1248,7,5,1,1,test
white,1249,5,3,1,1,inner_fit
white,1250,7,5,1,1,inner_fit
white,1251,5,3,1,1,test
white,1252,6,4,1,1,validation
white,1253,7,5,1,1,inner_fit
white,1254,5,3,1,1,test
white,1255,6,4,1,1,validation
white,1256,6,4,1,1,test
white,1257,6,4,1,1,inner_fit
white,1258,6,4,1,1,inner_fit
white,1259,6,4,1,1,inner_fit
white,1260,6,4,1,1,test
white,1261,6,4,1,1,inner_fit
white,1262,6,4,1,1,test
white,1263,6,4,1,1,inner_fit
white,1264,5,3,1,1,inner_fit
white,1265,7,5,1,1,inner_fit
white,1266,8,6,1,1,test
white,1267,7,5,1,1,test
white,1268,5,3,1,1,inner_fit
white,1269,6,4,1,1,inner_fit
white,1270,7,5,1,1,inner_fit
white,1271,5,3,1,1,inner_fit
white,1272,5,3,1,1,validation
white,1273,5,3,1,1,inner_fit
white,1274,6,4,1,1,test
white,1275,6,4,1,1,inner_fit
white,1276,7,5,1,1,inner_fit
white,1277,5,3,1,1,inner_fit
white,1278,6,4,1,1,inner_fit
white,1279,6,4,1,1,inner_fit
white,1280,6,4,1,1,inner_fit
white,1281,7,5,1,1,inner_fit
white,1282,5,3,1,1,inner_fit
white,1283,8,6,1,1,inner_fit
white,1284,7,5,1,1,inner_fit
white,1285,6,4,1,1,inner_fit
white,1286,7,5,1,1,inner_fit
white,1287,7,5,1,1,inner_fit
white,1288,7,5,1,1,inner_fit
white,1289,6,4,1,1,inner_fit
white,1290,6,4,1,1,inner_fit
white,1291,6,4,1,1,inner_fit
white,1292,6,4,1,1,inner_fit
white,1293,4,2,1,1,inner_fit
white,1294,4,2,1,1,validation
white,1295,6,4,1,1,inner_fit
white,1296,6,4,1,1,inner_fit
white,1297,7,5,1,1,inner_fit
white,1298,6,4,1,1,test
white,1299,5,3,1,1,inner_fit
white,1300,6,4,1,1,inner_fit
white,1301,5,3,1,1,validation
white,1302,6,4,1,1,inner_fit
white,1303,6,4,1,1,inner_fit
white,1304,5,3,1,1,validation
white,1305,7,5,1,1,inner_fit
white,1306,8,6,1,1,inner_fit
white,1307,5,3,1,1,validation
white,1308,6,4,1,1,validation
white,1309,6,4,1,1,inner_fit
white,1310,6,4,1,1,inner_fit
white,1311,6,4,1,1,validation
white,1312,5,3,1,1,inner_fit
white,1313,5,3,1,1,test
white,1314,6,4,1,1,validation
white,1315,6,4,1,1,inner_fit
white,1316,6,4,1,1,test
white,1317,5,3,1,1,inner_fit
white,1318,6,4,1,1,inner_fit
white,1319,5,3,1,1,test
white,1320,6,4,1,1,test
white,1321,6,4,1,1,test
white,1322,6,4,1,1,inner_fit
white,1323,5,3,1,1,test
white,1324,6,4,1,1,inner_fit
white,1325,7,5,1,1,test
white,1326,6,4,1,1,test
white,1327,6,4,1,1,validation
white,1328,6,4,1,1,validation
white,1329,5,3,1,1,validation
white,1330,5,3,1,1,validation
white,1331,6,4,1,1,inner_fit
white,1332,7,5,1,1,inner_fit
white,1333,8,6,1,1,inner_fit
white,1334,6,4,1,1,test
white,1335,6,4,1,1,validation
white,1336,8,6,1,1,test
white,1337,5,3,1,1,validation
white,1338,5,3,1,1,test
white,1339,6,4,1,1,inner_fit
white,1340,6,4,1,1,inner_fit
white,1341,5,3,1,1,inner_fit
white,1342,6,4,1,1,inner_fit
white,1343,6,4,1,1,test
white,1344,8,6,1,1,inner_fit
white,1345,8,6,1,1,inner_fit
white,1346,7,5,1,1,validation
white,1347,7,5,1,1,inner_fit
white,1348,8,6,1,1,inner_fit
white,1349,4,2,1,1,test
white,1350,7,5,1,1,test
white,1351,7,5,1,1,inner_fit
white,1352,6,4,1,1,inner_fit
white,1353,5,3,1,1,inner_fit
white,1354,5,3,1,1,inner_fit
white,1355,5,3,1,1,inner_fit
white,1356,6,4,1,1,inner_fit
white,1357,6,4,1,1,inner_fit
white,1358,8,6,1,1,inner_fit
white,1359,7,5,1,1,inner_fit
white,1360,6,4,1,1,inner_fit
white,1361,7,5,1,1,inner_fit
white,1362,7,5,1,1,test
white,1363,4,2,1,1,inner_fit
white,1364,5,3,1,1,inner_fit
white,1365,7,5,1,1,test
white,1366,6,4,1,1,inner_fit
white,1367,5,3,1,1,inner_fit
white,1368,6,4,1,1,inner_fit
white,1369,5,3,1,1,inner_fit
white,1370,6,4,1,1,inner_fit
white,1371,7,5,1,1,test
white,1372,6,4,1,1,test
white,1373,6,4,1,1,inner_fit
white,1374,7,5,1,1,validation
white,1375,7,5,1,1,inner_fit
white,1376,6,4,1,1,inner_fit
white,1377,6,4,1,1,inner_fit
white,1378,7,5,1,1,inner_fit
white,1379,6,4,1,1,test
white,1380,7,5,1,1,test
white,1381,7,5,1,1,test
white,1382,6,4,1,1,validation
white,1383,6,4,1,1,test
white,1384,6,4,1,1,inner_fit
white,1385,5,3,1,1,inner_fit
white,1386,7,5,1,1,validation
white,1387,6,4,1,1,inner_fit
white,1388,7,5,1,1,validation
white,1389,6,4,1,1,inner_fit
white,1390,6,4,1,1,inner_fit
white,1391,6,4,1,1,test
white,1392,6,4,1,1,inner_fit
white,1393,6,4,1,1,inner_fit
white,1394,7,5,1,1,inner_fit
white,1395,7,5,1,1,inner_fit
white,1396,7,5,1,1,inner_fit
white,1397,7,5,1,1,inner_fit
white,1398,7,5,1,1,test
white,1399,6,4,1,1,inner_fit
white,1400,7,5,1,1,inner_fit
white,1401,6,4,1,1,test
white,1402,8,6,1,1,validation
white,1403,8,6,1,1,inner_fit
white,1404,5,3,1,1,inner_fit
white,1405,4,2,1,1,inner_fit
white,1406,8,6,1,1,inner_fit
white,1407,6,4,1,1,validation
white,1408,7,5,1,1,inner_fit
white,1409,6,4,1,1,inner_fit
white,1410,6,4,1,1,validation
white,1411,6,4,1,1,inner_fit
white,1412,8,6,1,1,inner_fit
white,1413,6,4,1,1,test
white,1414,6,4,1,1,inner_fit
white,1415,5,3,1,1,inner_fit
white,1416,6,4,1,1,inner_fit
white,1417,3,1,1,1,inner_fit
white,1418,5,3,1,1,inner_fit
white,1419,7,5,1,1,inner_fit
white,1420,4,2,1,1,validation
white,1421,6,4,1,1,inner_fit
white,1422,5,3,1,1,inner_fit
white,1423,4,2,1,1,inner_fit
white,1424,6,4,1,1,test
white,1425,6,4,1,1,inner_fit
white,1426,6,4,1,1,validation
white,1427,5,3,1,1,validation
white,1428,7,5,1,1,test
white,1429,5,3,1,1,test
white,1430,4,2,1,1,test
white,1431,5,3,1,1,validation
white,1432,7,5,1,1,test
white,1433,6,4,1,1,inner_fit
white,1434,5,3,1,1,inner_fit
white,1435,5,3,1,1,inner_fit
white,1436,5,3,1,1,inner_fit
white,1437,7,5,1,1,validation
white,1438,5,3,1,1,test
white,1439,5,3,1,1,test
white,1440,5,3,1,1,inner_fit
white,1441,5,3,1,1,inner_fit
white,1442,5,3,1,1,inner_fit
white,1443,6,4,1,1,validation
white,1444,6,4,1,1,test
white,1445,6,4,1,1,inner_fit
white,1446,6,4,1,1,inner_fit
white,1447,6,4,1,1,inner_fit
white,1448,6,4,1,1,inner_fit
white,1449,6,4,1,1,inner_fit
white,1450,6,4,1,1,inner_fit
white,1451,5,3,1,1,inner_fit
white,1452,6,4,1,1,inner_fit
white,1453,7,5,1,1,inner_fit
white,1454,5,3,1,1,test
white,1455,5,3,1,1,inner_fit
white,1456,6,4,1,1,validation
white,1457,6,4,1,1,validation
white,1458,6,4,1,1,inner_fit
white,1459,6,4,1,1,inner_fit
white,1460,6,4,1,1,inner_fit
white,1461,6,4,1,1,validation
white,1462,6,4,1,1,inner_fit
white,1463,6,4,1,1,inner_fit
white,1464,8,6,1,1,test
white,1465,5,3,1,1,test
white,1466,6,4,1,1,inner_fit
white,1467,7,5,1,1,inner_fit
white,1468,5,3,1,1,inner_fit
white,1469,5,3,1,1,validation
white,1470,7,5,1,1,test
white,1471,6,4,1,1,inner_fit
white,1472,5,3,1,1,validation
white,1473,6,4,1,1,inner_fit
white,1474,4,2,1,1,inner_fit
white,1475,6,4,1,1,inner_fit
white,1476,5,3,1,1,test
white,1477,6,4,1,1,validation
white,1478,6,4,1,1,inner_fit
white,1479,6,4,1,1,inner_fit
white,1480,6,4,1,1,inner_fit
white,1481,6,4,1,1,inner_fit
white,1482,6,4,1,1,inner_fit
white,1483,4,2,1,1,inner_fit
white,1484,3,1,1,1,inner_fit
white,1485,6,4,1,1,validation
white,1486,6,4,1,1,inner_fit
white,1487,6,4,1,1,validation
white,1488,6,4,1,1,inner_fit
white,1489,5,3,1,1,validation
white,1490,6,4,1,1,test
white,1491,5,3,1,1,inner_fit
white,1492,5,3,1,1,inner_fit
white,1493,8,6,1,1,inner_fit
white,1494,8,6,1,1,test
white,1495,7,5,1,1,test
white,1496,5,3,1,1,inner_fit
white,1497,7,5,1,1,inner_fit
white,1498,6,4,1,1,validation
white,1499,6,4,1,1,inner_fit
white,1500,7,5,1,1,inner_fit
white,1501,5,3,1,1,inner_fit
white,1502,5,3,1,1,inner_fit
white,1503,7,5,1,1,inner_fit
white,1504,8,6,1,1,inner_fit
white,1505,7,5,1,1,inner_fit
white,1506,6,4,1,1,inner_fit
white,1507,6,4,1,1,inner_fit
white,1508,6,4,1,1,inner_fit
white,1509,5,3,1,1,inner_fit
white,1510,5,3,1,1,inner_fit
white,1511,6,4,1,1,inner_fit
white,1512,7,5,1,1,test
white,1513,6,4,1,1,inner_fit
white,1514,7,5,1,1,inner_fit
white,1515,6,4,1,1,inner_fit
white,1516,6,4,1,1,validation
white,1517,6,4,1,1,inner_fit
white,1518,6,4,1,1,test
white,1519,5,3,1,1,validation
white,1520,6,4,1,1,test
white,1521,5,3,1,1,validation
white,1522,5,3,1,1,inner_fit
white,1523,6,4,1,1,inner_fit
white,1524,6,4,1,1,inner_fit
white,1525,5,3,1,1,validation
white,1526,6,4,1,1,inner_fit
white,1527,6,4,1,1,inner_fit
white,1528,6,4,1,1,inner_fit
white,1529,6,4,1,1,inner_fit
white,1530,5,3,1,1,inner_fit
white,1531,7,5,1,1,inner_fit
white,1532,7,5,1,1,inner_fit
white,1533,6,4,1,1,inner_fit
white,1534,6,4,1,1,inner_fit
white,1535,6,4,1,1,inner_fit
white,1536,5,3,1,1,inner_fit
white,1537,6,4,1,1,inner_fit
white,1538,6,4,1,1,inner_fit
white,1539,6,4,1,1,inner_fit
white,1540,6,4,1,1,test
white,1541,4,2,1,1,inner_fit
white,1542,6,4,1,1,test
white,1543,6,4,1,1,test
white,1544,5,3,1,1,test
white,1545,6,4,1,1,inner_fit
white,1546,6,4,1,1,inner_fit
white,1547,6,4,1,1,inner_fit
white,1548,6,4,1,1,inner_fit
white,1549,6,4,1,1,test
white,1550,6,4,1,1,test
white,1551,6,4,1,1,validation
white,1552,7,5,1,1,inner_fit
white,1553,7,5,1,1,inner_fit
white,1554,7,5,1,1,inner_fit
white,1555,7,5,1,1,inner_fit
white,1556,6,4,1,1,inner_fit
white,1557,6,4,1,1,inner_fit
white,1558,4,2,1,1,inner_fit
white,1559,4,2,1,1,inner_fit
white,1560,6,4,1,1,inner_fit
white,1561,5,3,1,1,inner_fit
white,1562,7,5,1,1,validation
white,1563,6,4,1,1,inner_fit
white,1564,5,3,1,1,inner_fit
white,1565,6,4,1,1,inner_fit
white,1566,5,3,1,1,test
white,1567,5,3,1,1,inner_fit
white,1568,6,4,1,1,inner_fit
white,1569,5,3,1,1,inner_fit
white,1570,5,3,1,1,inner_fit
white,1571,6,4,1,1,validation
white,1572,6,4,1,1,validation
white,1573,5,3,1,1,test
white,1574,4,2,1,1,test
white,1575,6,4,1,1,validation
white,1576,6,4,1,1,test
white,1577,4,2,1,1,validation
white,1578,5,3,1,1,validation
white,1579,4,2,1,1,test
white,1580,5,3,1,1,test
white,1581,6,4,1,1,inner_fit
white,1582,7,5,1,1,inner_fit
white,1583,5,3,1,1,inner_fit
white,1584,6,4,1,1,inner_fit
white,1585,5,3,1,1,test
white,1586,5,3,1,1,inner_fit
white,1587,6,4,1,1,inner_fit
white,1588,5,3,1,1,test
white,1589,6,4,1,1,validation
white,1590,6,4,1,1,validation
white,1591,6,4,1,1,inner_fit
white,1592,6,4,1,1,inner_fit
white,1593,6,4,1,1,test
white,1594,6,4,1,1,validation
white,1595,6,4,1,1,inner_fit
white,1596,5,3,1,1,inner_fit
white,1597,6,4,1,1,test
white,1598,6,4,1,1,inner_fit
white,1599,6,4,1,1,inner_fit
white,1600,6,4,1,1,inner_fit
white,1601,6,4,1,1,test
white,1602,5,3,1,1,inner_fit
white,1603,7,5,1,1,test
white,1604,5,3,1,1,inner_fit
white,1605,9,7,1,1,inner_fit
white,1606,6,4,1,1,inner_fit
white,1607,7,5,1,1,validation
white,1608,5,3,1,1,inner_fit
white,1609,7,5,1,1,validation
white,1610,6,4,1,1,inner_fit
white,1611,6,4,1,1,inner_fit
white,1612,7,5,1,1,inner_fit
white,1613,7,5,1,1,inner_fit
white,1614,5,3,1,1,test
white,1615,6,4,1,1,test
white,1616,6,4,1,1,test
white,1617,6,4,1,1,inner_fit
white,1618,6,4,1,1,inner_fit
white,1619,8,6,1,1,inner_fit
white,1620,7,5,1,1,validation
white,1621,5,3,1,1,inner_fit
white,1622,6,4,1,1,inner_fit
white,1623,6,4,1,1,inner_fit
white,1624,7,5,1,1,inner_fit
white,1625,6,4,1,1,inner_fit
white,1626,6,4,1,1,test
white,1627,5,3,1,1,inner_fit
white,1628,6,4,1,1,inner_fit
white,1629,6,4,1,1,test
white,1630,5,3,1,1,inner_fit
white,1631,6,4,1,1,test
white,1632,8,6,1,1,inner_fit
white,1633,7,5,1,1,validation
white,1634,6,4,1,1,test
white,1635,6,4,1,1,validation
white,1636,5,3,1,1,inner_fit
